* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.260. Timing signal peak level -16.2 dBFS, measurement signal peak level -16.0 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:15:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0795 ms (-27 mm, -1.07 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset Clock adjustment: 1.4 ppm
* Measurement: 7hz Timeless CP100 (L)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
11200.000000	95.538	64.3344
11380.000000	94.974	50.0960
11500.000000	93.691	44.5497
11720.000000	90.887	48.8231
11800.000000	90.257	52.4493
12060.000000	89.579	62.1432
12200.000000	89.558	65.5356
12410.000000	89.640	69.0425
12500.000000	89.702	70.1385
12650.000000	89.840	71.5809
12800.000000	90.034	72.6218
13150.000000	90.734	72.6918
13200.000000	90.856	72.3598
13400.000000	91.392	69.8785
13600.000000	91.881	64.8118
13800.000000	92.038	57.3957
14000.000000	91.691	49.9753
14300.000000	90.695	45.4503
14500.000000	90.729	46.3451
14750.000000	91.859	43.9291
15000.000000	93.220	34.4657
15250.000000	94.344	19.1964
15500.000000	94.964	-0.7299
15750.000000	94.923	-22.6483
16000.000000	94.454	-44.2825
16250.000000	93.852	-66.7340
16500.000000	93.081	-92.5371
16750.000000	91.768	-122.6596
17000.000000	89.464	-154.3202
17250.000000	85.929	178.7773
17500.000000	81.303	161.9659
17750.000000	76.104	155.8029
18000.000000	71.026	158.3453
18250.000000	66.965	166.2677
18500.000000	65.057	172.0146
18750.000000	64.807	169.0723
19000.000000	64.820	157.3970
19250.000000	64.586	139.6561
19500.000000	64.085	118.2039
19750.000000	63.480	96.5064
